Código,Región,Nombre comuna,Número de personas según proyecciones de población (*),Número de personas en situación de pobreza por ingresos (**),Porcentaje de personas en situación de pobreza por ingresos 2022,Límite inferior (***),Límite superior,Presencia de la comuna en la muestra Casen,Tipo de estimación SAE (****)
9115,La Araucanía,Pucón,30373.0,2477.0,0.08156309193863791,0.0489437666060273,0.1141824172712485,Sí,Directa y Sintética (Fay-Herriot)
9116,La Araucanía,Saavedra,12717.0,3087.0,0.2427790507363581,0.1910868102485796,0.2944712912241365,Sí,Directa y Sintética (Fay-Herriot)
9117,La Araucanía,Teodoro Schmidt,15767.0,3143.0,0.1993382101295594,0.1455936503914618,0.2530827698676571,Sí,Directa y Sintética (Fay-Herriot)
9118,La Araucanía,Toltén,9981.0,1676.0,0.1678913118682342,0.1081563860231304,0.2276262377133381,Sí,Sintética
9119,La Araucanía,Vilcún,31949.0,3742.0,0.1171375768691899,0.07291899811146801,0.1613561556269118,Sí,Directa y Sintética (Fay-Herriot)
9120,La Araucanía,Villarrica,60093.0,4612.0,0.07674309015865927,0.04849708893325918,0.1049890913840593,Sí,Directa y Sintética (Fay-Herriot)
9121,La Araucanía,Cholchol,12539.0,2469.0,0.1968788132237581,0.1431638618260788,0.2505937646214373,Sí,Directa y Sintética (Fay-Herriot)
9201,La Araucanía,Angol,56542.0,5104.0,0.09026620950091796,0.05724477856695159,0.1232876404348843,Sí,Directa y Sintética (Fay-Herriot)
9202,La Araucanía,Collipulli,26414.0,3470.0,0.1313837175107866,0.08531794113730161,0.1774494938842715,Sí,Directa y Sintética (Fay-Herriot)
9203,La Araucanía,Curacautín,18217.0,1991.0,0.1092938122360393,0.0673187800410801,0.1512688444309984,Sí,Directa y Sintética (Fay-Herriot)
9204,La Araucanía,Ercilla,8422.0,1503.0,0.1784881441824691,0.133746715863671,0.2232295725012671,Sí,Directa y Sintética (Fay-Herriot)
9205,La Araucanía,Lonquimay,11091.0,2036.0,0.1836051616650008,0.1214714928475056,0.245738830482496,Sí,Directa y Sintética (Fay-Herriot)
9206,La Araucanía,Los Sauces,7494.0,1301.0,0.1735602636652928,0.1243836627381119,0.2227368645924736,Sí,Directa y Sintética (Fay-Herriot)
9207,La Araucanía,Lumaco,9959.0,2138.0,0.2146869468141867,0.1561634963686915,0.273210397259682,Sí,Directa y Sintética (Fay-Herriot)
9208,La Araucanía,Purén,12136.0,1571.0,0.1294895634365,0.08301652989693019,0.1759625969760698,Sí,Directa y Sintética (Fay-Herriot)
9209,La Araucanía,Renaico,10939.0,1365.0,0.1247576527893416,0.07199153473627493,0.1775237708424082,Sí,Sintética
9210,La Araucanía,Traiguén,19278.0,2727.0,0.1414555179852079,0.09368053332929183,0.189230502641124,Sí,Directa y Sintética (Fay-Herriot)
9211,La Araucanía,Victoria,35534.0,5099.0,0.1434975133541408,0.1048031680048244,0.1821918587034571,Sí,Directa y Sintética (Fay-Herriot)
10101,Los Lagos,Puerto Montt,276525.0,17963.0,0.06496075205539688,0.05284901333834533,0.07707249077244843,Sí,Directa y Sintética (Fay-Herriot)
10102,Los Lagos,Calbuco,37293.0,3174.0,0.08510298443700641,0.04666509456226878,0.123540874311744,Sí,Directa y Sintética (Fay-Herriot)
10103,Los Lagos,Cochamó,3972.0,429.0,0.1079937247332228,0.05333522720534381,0.1626522222611018,No,Sintética
10104,Los Lagos,Fresia,12606.0,1413.0,0.1120609040367706,0.06732195369125205,0.1567998543822892,Sí,Directa y Sintética (Fay-Herriot)
10105,Los Lagos,Frutillar,20589.0,1202.0,0.05836224763555845,0.02766502644024352,0.08905946883087339,Sí,Directa y Sintética (Fay-Herriot)
10106,Los Lagos,Los Muermos,17826.0,2076.0,0.116458852845239,0.06924086073394989,0.1636768449565281,Sí,Directa y Sintética (Fay-Herriot)
10107,Los Lagos,Llanquihue,18775.0,1111.0,0.05916948740219628,0.01746046424060775,0.1008785105637848,Sí,Sintética
10108,Los Lagos,Maullín,14796.0,1879.0,0.1269646823510594,0.0792348984400296,0.1746944662620891,Sí,Directa y Sintética (Fay-Herriot)
10109,Los Lagos,Puerto Varas,50272.0,1063.0,0.02114984096160757,0.003532061420959923,0.03876762050225523,Sí,Directa y Sintética (Fay-Herriot)
10201,Los Lagos,Castro,48336.0,1559.0,0.03226115623962791,0.008504816274630733,0.05601749620462509,Sí,Directa y Sintética (Fay-Herriot)
10202,Los Lagos,Ancud,42489.0,2348.0,0.05525791917356562,0.0281490282384851,0.08236681010864613,Sí,Directa y Sintética (Fay-Herriot)
10203,Los Lagos,Chonchi,16180.0,1501.0,0.09279663915861067,0.04434443560967679,0.1412488427075445,Sí,Sintética
10204,Los Lagos,Curaco De Vélez,4109.0,388.0,0.09454132406176127,0.0444096044099477,0.1446730437135748,Sí,Sintética
10205,Los Lagos,Dalcahue,15316.0,1432.0,0.09349236410441326,0.04370593166141622,0.1432787965474103,Sí,Sintética
10206,Los Lagos,Puqueldón,4192.0,744.0,0.177582537963943,0.1227504484095183,0.2324146275183678,Sí,Directa y Sintética (Fay-Herriot)
10207,Los Lagos,Queilén,5544.0,680.0,0.1225810557964359,0.06866483636381153,0.1764972752290603,Sí,Sintética
10208,Los Lagos,Quellón,29791.0,2685.0,0.09011758946437072,0.05350445211796125,0.1267307268107802,Sí,Directa y Sintética (Fay-Herriot)
10209,Los Lagos,Quemchi,8764.0,1085.0,0.1237815143860561,0.07341320407957592,0.1741498246925363,Sí,Directa y Sintética (Fay-Herriot)
10210,Los Lagos,Quinchao,8223.0,1023.0,0.1243995669858368,0.07573539799803591,0.1730637359736376,Sí,Directa y Sintética (Fay-Herriot)
10301,Los Lagos,Osorno,175275.0,10799.0,0.06161340893619202,0.04224888259423078,0.08097793527815325,Sí,Directa y Sintética (Fay-Herriot)
10302,Los Lagos,Puerto Octay,9108.0,686.0,0.0752986706991756,0.02992024378891709,0.1206770976094341,Sí,Sintética
10303,Los Lagos,Purranque,21006.0,1804.0,0.08589213148773951,0.04912307289466823,0.1226611900808108,Sí,Directa y Sintética (Fay-Herriot)
10304,Los Lagos,Puyehue,11806.0,1129.0,0.09566143393676237,0.0465385663296471,0.1447843015438776,Sí,Sintética
10305,Los Lagos,Río Negro,14160.0,1177.0,0.08309811343413728,0.0330018740593433,0.1331943528089313,Sí,Sintética
10306,Los Lagos,San Juan De La Costa,7521.0,967.0,0.1285194389222041,0.08111565783781083,0.1759232200065973,Sí,Directa y Sintética (Fay-Herriot)
10307,Los Lagos,San Pablo,10546.0,1036.0,0.09825033302033162,0.05730126418389535,0.1391994018567679,Sí,Directa y Sintética (Fay-Herriot)
10401,Los Lagos,Chaitén,5052.0,452.0,0.08950986712718918,0.03835242582558416,0.1406673084287942,No,Sintética
10402,Los Lagos,Futaleufú,2872.0,161.0,0.05599040419100522,0.01195583706526606,0.1000249713167444,No,Sintética
10403,Los Lagos,Hualaihué,9556.0,990.0,0.1035540993190805,0.05002970386992459,0.1570784947682365,No,Sintética
10404,Los Lagos,Palena,1821.0,166.0,0.09120230295373533,0.04232957814637565,0.140075027761095,No,Sintética
11101,Aysén,Coyhaique,61766.0,1781.0,0.02883525854633565,0.02083166167097903,0.03683885542169227,Sí,Directa y Sintética (Fay-Herriot)
11102,Aysén,Lago Verde,913.0,8.0,0.008747026712438896,0.0,0.03557941692713222,Sí,Sintética
11201,Aysén,Aysén,25100.0,1325.0,0.05279856301700174,0.0373685011257815,0.06822862490822199,Sí,Directa y Sintética (Fay-Herriot)
11202,Aysén,Cisnes,5862.0,290.0,0.04951588699475602,0.006519194831252441,0.09251257915825958,Sí,Sintética
11203,Aysén,Guaitecas,1606.0,97.0,0.06050256021365802,0.01066588268595407,0.110339237741362,No,Sintética
11301,Aysén,Cochrane,3722.0,236.0,0.06328163927296156,0.01614081329061677,0.1104224652553063,Sí,Sintética
11302,Aysén,O’higgins,672.0,62.0,0.09157446235094517,0.001554405287811783,0.1815945194140786,No,Sintética
11303,Aysén,Tortel,574.0,26.0,0.04592469714109936,0.0,0.09336785093060075,Sí,Sintética
11401,Aysén,Chile Chico,5143.0,319.0,0.06202078241138624,0.009592250712347428,0.1144493141104251,Sí,Sintética
11402,Aysén,Río Ibáñez,2705.0,189.0,0.06984797922222956,0.01795456533682601,0.1217413931076331,Sí,Sintética
12101,Magallanes,Punta Arenas,144415.0,5055.0,0.03500057934797781,0.02799449609344783,0.04200666260250779,Sí,Directa y Sintética (Fay-Herriot)
12102,Magallanes,Laguna Blanca,257.0,6.0,0.02250673905537242,0.0,0.06862948957272061,Sí,Sintética
12103,Magallanes,Río Verde,207.0,6.0,0.02818903550709916,0.0,0.07259592167405732,Sí,Sintética
12104,Magallanes,San Gregorio,662.0,53.0,0.08059834822323776,0.008991409257623262,0.1522052871888523,Sí,Sintética
12201,Magallanes,Cabo De Hornos,1977.0,23.0,0.01186221304315507,0.0,0.03566263392065866,Sí,Sintética
12301,Magallanes,Porvenir,7528.0,273.0,0.03627486931911551,0.01731485840923465,0.05523488022899638,Sí,Directa y Sintética (Fay-Herriot)
12302,Magallanes,Primavera,684.0,9.0,0.01296169787156448,0.0,0.03435617590942012,Sí,Sintética
12303,Magallanes,Timaukel,265.0,17.0,0.06433886185884925,0.01455147718698641,0.1141262465307121,Sí,Sintética
12401,Magallanes,Natales,24339.0,755.0,0.03103493984765365,0.01600101154601625,0.04606886814929105,Sí,Directa y Sintética (Fay-Herriot)
12402,Magallanes,Torres Del Paine,1057.0,56.0,0.05271174535144489,0.005624668193631832,0.09979882250925795,Sí,Sintética
13101,Metropolitana,Santiago,530538.0,20504.0,0.03864781172163236,0.01845423742523857,0.05884138601802615,Sí,Directa y Sintética (Fay-Herriot)
13102,Metropolitana,Cerrillos,89907.0,4701.0,0.05228701117757076,0.02071465968862034,0.08385936266652116,Sí,Directa y Sintética (Fay-Herriot)
13103,Metropolitana,Cerro Navia,141122.0,8486.0,0.06013533802509001,0.02625186828402971,0.0940188077661503,Sí,Directa y Sintética (Fay-Herriot)
13104,Metropolitana,Conchalí,138230.0,8404.0,0.06079947209369204,0.02777361655171998,0.0938253276356641,Sí,Directa y Sintética (Fay-Herriot)
13105,Metropolitana,El Bosque,170902.0,10593.0,0.06198237259124578,0.03180279411435781,0.09216195106813374,Sí,Directa y Sintética (Fay-Herriot)
13106,Metropolitana,Estación Central,218525.0,11019.0,0.05042396159541926,0.02142729878101082,0.0794206244098277,Sí,Directa y Sintética (Fay-Herriot)
13107,Metropolitana,Huechuraba,116377.0,4977.0,0.04276557208513348,0.01460415338909637,0.07092699078117058,Sí,Directa y Sintética (Fay-Herriot)
13108,Metropolitana,Independencia,150807.0,8798.0,0.0583398308206952,0.02322468610012406,0.09345497554126633,Sí,Directa y Sintética (Fay-Herriot)
13109,Metropolitana,La Cisterna,101315.0,4146.0,0.04092312857712747,0.01631316151615744,0.0655330956380975,Sí,Directa y Sintética (Fay-Herriot)
13110,Metropolitana,La Florida,406402.0,14346.0,0.03529903004289563,0.01658344214696651,0.05401461793882475,Sí,Directa y Sintética (Fay-Herriot)
13111,Metropolitana,La Granja,120772.0,7283.0,0.06030167960083704,0.02834047079183522,0.09226288840983887,Sí,Directa y Sintética (Fay-Herriot)
13112,Metropolitana,La Pintana,189224.0,17586.0,0.09293843186111617,0.0606160170973024,0.1252608466249299,Sí,Directa y Sintética (Fay-Herriot)
13113,Metropolitana,La Reina,99946.0,1602.0,0.01602711747203892,0.0002124173112577898,0.03184181763282005,Sí,Directa y Sintética (Fay-Herriot)
13114,Metropolitana,Las Condes,339547.0,3088.0,0.009093252219182184,0.0,0.02198203089396757,Sí,Directa y Sintética (Fay-Herriot)
13115,Metropolitana,Lo Barnechea,128997.0,1165.0,0.009028313249676453,0.0,0.02240583153825667,Sí,Directa y Sintética (Fay-Herriot)
13116,Metropolitana,Lo Espejo,102145.0,6927.0,0.067816947929765,0.02886224541962142,0.1067716504399086,Sí,Directa y Sintética (Fay-Herriot)
13117,Metropolitana,Lo Prado,103390.0,5507.0,0.05326684737949042,0.02087189735701343,0.0856617974019674,Sí,Directa y Sintética (Fay-Herriot)
13118,Metropolitana,Macul,137336.0,4772.0,0.03474735460906117,0.01105469062962618,0.05844001858849616,Sí,Directa y Sintética (Fay-Herriot)
13119,Metropolitana,Maipú,585951.0,19051.0,0.03251240739781768,0.01672289293515045,0.04830192186048492,Sí,Directa y Sintética (Fay-Herriot)
13120,Metropolitana,Ñuñoa,261138.0,3888.0,0.01488843954831383,0.0009518860411394658,0.02882499305548819,Sí,Directa y Sintética (Fay-Herriot)
13121,Metropolitana,Pedro Aguirre Cerda,106065.0,5805.0,0.05473172882253488,0.02491512007028301,0.08454833757478675,Sí,Directa y Sintética (Fay-Herriot)
13122,Metropolitana,Peñalolén,271089.0,8788.0,0.03241671332301811,0.009643205050035079,0.05519022159600113,Sí,Directa y Sintética (Fay-Herriot)
13123,Metropolitana,Providencia,162013.0,2142.0,0.01321907454820707,0.0,0.02769214158533613,Sí,Directa y Sintética (Fay-Herriot)
13124,Metropolitana,Pudahuel,259195.0,11317.0,0.04366049437083934,0.0201103452972619,0.06721064344441678,Sí,Directa y Sintética (Fay-Herriot)
13125,Metropolitana,Quilicura,268706.0,14033.0,0.05222290357877869,0.0257750232617973,0.07867078389576007,Sí,Directa y Sintética (Fay-Herriot)
13126,Metropolitana,Quinta Normal,140381.0,3017.0,0.02149306262533348,0.001612883539216972,0.04137324171144999,Sí,Directa y Sintética (Fay-Herriot)
13127,Metropolitana,Recoleta,195514.0,10048.0,0.05139075533829257,0.02182977221342387,0.08095173846316128,Sí,Directa y Sintética (Fay-Herriot)
13128,Metropolitana,Renca,162638.0,8555.0,0.05259981245097571,0.02182082841131838,0.08337879649063304,Sí,Directa y Sintética (Fay-Herriot)
13129,Metropolitana,San Joaquín,103586.0,5013.0,0.0483953477287964,0.02122633517879712,0.07556436027879568,Sí,Directa y Sintética (Fay-Herriot)
13130,Metropolitana,San Miguel,140870.0,3061.0,0.02172713863999223,0.002159621799851803,0.04129465548013265,Sí,Directa y Sintética (Fay-Herriot)
13131,Metropolitana,San Ramón,84926.0,5845.0,0.0688212635197568,0.0311773458774738,0.1064651811620398,Sí,Directa y Sintética (Fay-Herriot)
13132,Metropolitana,Vitacura,97546.0,869.0,0.008910462349418486,0.0,0.02527839947513168,Sí,Directa y Sintética (Fay-Herriot)
13201,Metropolitana,Puente Alto,661900.0,33344.0,0.05037591991445491,0.03111469980230841,0.0696371400266014,Sí,Directa y Sintética (Fay-Herriot)
13202,Metropolitana,Pirque,32041.0,879.0,0.0274316427999483,0.00445636622777815,0.05040691937211846,Sí,Directa y Sintética (Fay-Herriot)
13203,Metropolitana,San José De Maipo,19211.0,901.0,0.04689598567114111,0.02025994251315377,0.07353202882912846,Sí,Directa y Sintética (Fay-Herriot)
13301,Metropolitana,Colina,191338.0,9775.0,0.05108815662595628,0.01950440294301878,0.08267191030889377,Sí,Directa y Sintética (Fay-Herriot)
13302,Metropolitana,Lampa,137016.0,6779.0,0.04947952348252533,0.01930213774882851,0.07965690921622215,Sí,Directa y Sintética (Fay-Herriot)
13303,Metropolitana,Tiltil,22110.0,1339.0,0.06056984286123209,0.02792871968016581,0.09321096604229837,Sí,Directa y Sintética (Fay-Herriot)
13401,Metropolitana,San Bernardo,343570.0,20568.0,0.05986493034340202,0.03590051781627022,0.08382934287053381,Sí,Directa y Sintética (Fay-Herriot)
13402,Metropolitana,Buin,114827.0,5107.0,0.04447211428019435,0.01763641462412652,0.07130781393626218,Sí,Directa y Sintética (Fay-Herriot)
13403,Metropolitana,Calera De Tango,29640.0,1033.0,0.0348457722236984,0.003237447257535456,0.06645409718986134,Sí,Sintética
13404,Metropolitana,Paine,86258.0,5059.0,0.05865172168423877,0.02362586180016163,0.0936775815683159,Sí,Directa y Sintética (Fay-Herriot)
13501,Metropolitana,Melipilla,146241.0,11073.0,0.07571759130661093,0.04114088135796114,0.1102943012552607,Sí,Directa y Sintética (Fay-Herriot)
13502,Metropolitana,Alhué,7691.0,739.0,0.09612156911785098,0.05886223309454344,0.1333809051411585,Sí,Directa y Sintética (Fay-Herriot)
13503,Metropolitana,Curacaví,37653.0,2258.0,0.05996458962717061,0.02532092632793905,0.09460825292640218,Sí,Sintética
13504,Metropolitana,María Pinto,15382.0,1125.0,0.07313724231518924,0.03683059216055757,0.1094438924698209,Sí,Directa y Sintética (Fay-Herriot)
13505,Metropolitana,San Pedro,12336.0,1739.0,0.1409629534176342,0.0829690569056863,0.1989568499295821,Sí,Sintética
13601,Metropolitana,Talagante,84153.0,5268.0,0.06260472900926935,0.03162741189196751,0.09358204612657117,Sí,Directa y Sintética (Fay-Herriot)
13602,Metropolitana,El Monte,41392.0,2929.0,0.07076505082053658,0.03116518220528618,0.110364919435787,Sí,Sintética
13603,Metropolitana,Isla De Maipo,41550.0,2668.0,0.06421486711607165,0.025781010390648,0.1026487238414953,Sí,Sintética
13604,Metropolitana,Padre Hurtado,78847.0,2882.0,0.03655584922106305,0.005050160562729063,0.06806153787939703,Sí,Directa y Sintética (Fay-Herriot)
13605,Metropolitana,Peñaflor,104684.0,7672.0,0.07328609476344701,0.03968529946371672,0.1068868900631773,Sí,Directa y Sintética (Fay-Herriot)
14101,Los Ríos,Valdivia,180022.0,6170.0,0.03427153340337798,0.0268972268617336,0.04164583994502236,Sí,Directa y Sintética (Fay-Herriot)
14102,Los Ríos,Corral,5427.0,412.0,0.07590002571204192,0.02829431935034336,0.1235057320737405,Sí,Sintética
14103,Los Ríos,Lanco,17906.0,705.0,0.03936703602337878,0.01765006410415534,0.06108400794260221,Sí,Directa y Sintética (Fay-Herriot)
14104,Los Ríos,Los Lagos,20525.0,1382.0,0.06734383166378613,0.04023849289165898,0.09444917043591328,Sí,Directa y Sintética (Fay-Herriot)
14105,Los Ríos,Máfil,7387.0,529.0,0.07160232668735984,0.04303607827711758,0.1001685750976021,Sí,Directa y Sintética (Fay-Herriot)
14106,Los Ríos,Mariquina,23720.0,1863.0,0.07853280025599274,0.05156865849410237,0.1054969420178831,Sí,Directa y Sintética (Fay-Herriot)
14107,Los Ríos,Paillaco,20889.0,1343.0,0.06430781984936271,0.04216072433072256,0.08645491536800284,Sí,Directa y Sintética (Fay-Herriot)
14108,Los Ríos,Panguipulli,36145.0,3686.0,0.1019868755754151,0.07859761606387375,0.1253761350869564,Sí,Directa y Sintética (Fay-Herriot)
14201,Los Ríos,La Unión,39640.0,3431.0,0.08654895810147722,0.06929003058254346,0.103807885620411,Sí,Directa y Sintética (Fay-Herriot)
14202,Los Ríos,Futrono,15228.0,1418.0,0.09314674753172754,0.06502665504506464,0.1212668400183904,Sí,Directa y Sintética (Fay-Herriot)
14203,Los Ríos,Lago Ranco,10287.0,1273.0,0.1237322296459419,0.066461544865412,0.1810029144264718,Sí,Sintética
14204,Los Ríos,Río Bueno,32950.0,1885.0,0.05719854029049724,0.03733956811659201,0.07705751246440248,Sí,Directa y Sintética (Fay-Herriot)
15101,Arica y Parinacota,Arica,253909.0,23195.0,0.09135003106037655,0.08097053492202108,0.101729527198732,Sí,Directa y Sintética (Fay-Herriot)
15102,Arica y Parinacota,Camarones,1242.0,156.0,0.1258451737359476,0.05284672513244341,0.1988436223394519,Sí,Sintética
15201,Arica y Parinacota,Putre,2152.0,158.0,0.07345577825952668,0.009195362256248854,0.1377161942628045,Sí,Sintética
15202,Arica y Parinacota,General Lagos,668.0,142.0,0.212383442279538,0.1114254692130844,0.3133414153459915,Sí,Sintética
16101,Ñuble,Chillán,202038.0,21239.0,0.1051217978621383,0.08828746325869134,0.1219561324655853,Sí,Directa y Sintética (Fay-Herriot)
16102,Ñuble,Bulnes,22711.0,2894.0,0.1274120374413699,0.09037587813647639,0.1644481967462634,Sí,Directa y Sintética (Fay-Herriot)
16103,Ñuble,Chillán Viejo,34933.0,2985.0,0.08546019802774647,0.05476452296641842,0.1161558730890745,Sí,Directa y Sintética (Fay-Herriot)
16104,Ñuble,El Carmen,12263.0,1830.0,0.1492478148913714,0.09621780596041941,0.2022778238223234,Sí,Directa y Sintética (Fay-Herriot)
16105,Ñuble,Pemuco,8605.0,1636.0,0.1901762109141105,0.1454646800711226,0.2348877417570985,Sí,Directa y Sintética (Fay-Herriot)
16106,Ñuble,Pinto,12064.0,1239.0,0.1026716429003472,0.05791005927338682,0.1474332265273077,Sí,Directa y Sintética (Fay-Herriot)
16107,Ñuble,Quillón,19102.0,3050.0,0.159685311127159,0.120567086199443,0.1988035360548751,Sí,Directa y Sintética (Fay-Herriot)
16108,Ñuble,San Ignacio,16621.0,2616.0,0.1573774854850437,0.1077351333965701,0.2070198375735173,Sí,Directa y Sintética (Fay-Herriot)
16109,Ñuble,Yungay,18748.0,2031.0,0.1083309460468144,0.07164974559362325,0.1450121465000055,Sí,Directa y Sintética (Fay-Herriot)
16201,Ñuble,Quirihue,12228.0,950.0,0.07766195598490269,0.03982445304033678,0.1154994589294686,Sí,Directa y Sintética (Fay-Herriot)
16202,Ñuble,Cobquecura,5248.0,1000.0,0.1905337466302314,0.1221142397768714,0.2589532534835913,Sí,Sintética
16203,Ñuble,Coelemu,16888.0,2203.0,0.1304629702648099,0.08784515446377779,0.173080786065842,Sí,Directa y Sintética (Fay-Herriot)
16204,Ñuble,Ninhue,5377.0,867.0,0.1612982869088716,0.1016998279729627,0.2208967458447804,Sí,Sintética
16205,Ñuble,Portezuelo,4899.0,740.0,0.1511123302857005,0.09309601839476783,0.2091286421766332,Sí,Sintética
16206,Ñuble,Ránquil,6285.0,1054.0,0.1677266580250115,0.1213494734845233,0.2141038425654997,Sí,Directa y Sintética (Fay-Herriot)
16207,Ñuble,Treguaco,5747.0,985.0,0.1714588534791126,0.1079407866986631,0.2349769202595621,Sí,Sintética
16301,Ñuble,San Carlos,56782.0,7775.0,0.1369243569248478,0.103947176022058,0.1699015378276376,Sí,Directa y Sintética (Fay-Herriot)
16302,Ñuble,Coihueco,28817.0,3887.0,0.1348855952670668,0.09217503901779696,0.1775961515163367,Sí,Directa y Sintética (Fay-Herriot)
16303,Ñuble,Ñiquén,11543.0,1598.0,0.1384196963915372,0.09054473118958745,0.186294661593487,Sí,Directa y Sintética (Fay-Herriot)
16304,Ñuble,San Fabián,4738.0,709.0,0.1495704128715382,0.10002625478281,0.1991145709602664,Sí,Directa y Sintética (Fay-Herriot)
16305,Ñuble,San Nicolás,12365.0,1333.0,0.1077681430225962,0.06114581183614375,0.1543904742090486,Sí,Directa y Sintética (Fay-Herriot)
,,,,,,,,,
"La metodología de áreas pequeñas busca realizar estimaciones a nivel comunal, ya que Casen no está diseñada para obtener estimaciones de calidad adecuada a ese nivel de desagregación. Para estimaciones a nivel regional y nacional, se deben utilizar las estadísticas oficiales publicadas a partir de Casen (https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2022). De todas formas se recomienda tomar en consideración los intervalos de confianza elaborados, ya que la metodología SAE entrega estimaciones de pobreza comunal que están sujetas a errores de estimación.",,,,,,,,,
(*) Proyecciones de población comunal en viviendas particulares al 30 de noviembre de 2022 según el Censo de Población y Vivienda 2017.,,,,,,,,,
(**) Este número se obtiene de multiplicar las proyecciones de población de cada comuna por su respectiva estimación de pobreza comunal según la metodología de áreas pequeñas.,,,,,,,,,
"(***) Los intervalos de confianza que arroja la metodología cuyo límite inferior es negativo, han sido truncados en cero.",,,,,,,,,
"(****) Las estimaciones para área pequeña asignan una estimación de pobreza para todas las comunas del país. En el caso de comunas sin presencia en Casen o con presencia en Casen pero que no cumplen los criterios de inclusión, se asigna como tasa de pobreza SAE la estimación sintética. El resto de las comunas tiene una tasa de pobreza SAE que pondera las estimación directa de Casen y sintética, conocidas como estimaciones Fay-Herriot. ",,,,,,,,,
